name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,product:brand,product:warranty,product:eanCode,product:quote,product:quoteOwner,product:boardCategory,product:terrain,product:camberProfile,product:profile,product:baseProfile,product:rider,product:taperProfile,product:bindingSize,product:bindingMount,product:edges,product:sidewall,product:core,product:layup1,product:layup2,product:layup3,product:boardbase,variant:descriptionTab1Label,variant:descriptionTab1Visible,variant:descriptionTab1Content,variant:shortdescription,variant:optionTab1Label,variant:optionTab1Visible,variant:optionTab1Bar1Name,variant:optionTab1Bar1Visible,variant:optionTab1Bar1Min,variant:optionTab1Bar1Max,variant:optionTab1Bar1MinLabel,variant:optionTab1Bar1MaxLabel,variant:optionTab1Bar1Rating,variant:optionTab1Bar2Name,variant:optionTab1Bar2Visible,variant:optionTab1Bar2Min,variant:optionTab1Bar2Max,variant:optionTab1Bar2MinLabel,variant:optionTab1Bar2MaxLabel,variant:optionTab1Bar2Rating,variant:optionTab2Label,variant:optionTab2Visible,variant:optionTab2Bar1Name,variant:optionTab2Bar1Visible,variant:optionTab2Bar1MinLabel,variant:optionTab2Bar1MaxLabel,variant:optionTab2Bar1Rating,variant:optionTab2Bar2Name,variant:optionTab2Bar2Visible,variant:optionTab2Bar2MinLabel,variant:optionTab2Bar2MaxLabel,variant:optionTab2Bar2Rating,variant:optionTab2Bar3Name,variant:optionTab2Bar3Visible,variant:optionTab2Bar3MinLabel,variant:optionTab2Bar3MaxLabel,variant:optionTab2Bar3Rating,variant:noseWidth,variant:waistWidth,variant:tailWidth,variant:taper,variant:boardWidth,variant:bootLengthMax,variant:effectiveEdge,variant:averageSidecutRadius,variant:setback,variant:stanceMin,variant:stanceMax,variant:weightKg,variant:bindingSizeVariant,variant:frontPhoto,variant:backPhoto
,,,,,,152|Black,SN-BRD-Nidecker-themosquito-152-Black-2425,629.95,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,80.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.8,26.0,29.5,1.3000000000000007,"ultra wide(+27,5cm)",31.0,117.0,7.3,30.0,48.0,60.0,,,nidecker/the mosquito/nidecker-themosquito-top.png,nidecker/the mosquito/nidecker-themosquito-2425-base.png
The Smoke,nidecker-snowsurf-thesmoke,"
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",nidecker/the smoke/nidecker-thesmoke-2425-top-base.png|nidecker/the smoke/nidecker-thesmoke-2425-detail1.png|nidecker/the smoke/nidecker-thesmoke-2425-detail2.png|nidecker/the smoke/nidecker-thesmoke-2425-detail3.png|nidecker/the smoke/nidecker-thesmoke-2425-detail4.png|nidecker/the smoke/nidecker-thesmoke-2425-detail5.png|nidecker/the smoke/nidecker-thesmoke-2425-profile1.png|nidecker/the smoke/nidecker-thesmoke-2425-profile2.png),"Collection:2024/2025|Collection:2023/2024|Collection:2022/2023|Sport:snowboarding|Product:snowboard|Brand:Nidecker|Board type:snowsurf|terrain:All mountain|Board length(cm):154|Boardwidth:standard|Board profile:Directional|Camber profile: Camber Rocker|Taperprofile:tapered|Rider:Men|Rider level:Intermediate|Riderweight-max(kg):75|boot length-max(cm):30,4|Bindingmount:2x4|sustainability: sustainable|Sustainability:1% for the planet|Warranty(yr):2+1",length(cm),154|Black,SN-BRD-Nidecker-thesmoke-154-Black-2425,629.95,Standard,999999,True,,,Nidecker,2+1,7630463445839.0,,,snowsurf,All mountain,Camber Rocker,Directional,,Men,tapered,,2x4,,,,Triax,Triax,Triax,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,90.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.8,25.4,29.1,0.6999999999999993,standard,30.4,119.0,8,20.0,48.0,60.0,,,nidecker/the smoke/nidecker-thesmoke-top.png,nidecker/the smoke/nidecker-thesmoke-2425-base.png
,,,,,,158|Black,SN-BRD-Nidecker-thesmoke-158-Black-2425,629.95,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,90.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.3,25.8,29.4,0.9000000000000021,"wide(+25,5cm)",30.8,122.0,8.3,20.0,50.0,62.0,,,nidecker/the smoke/nidecker-thesmoke-top.png,nidecker/the smoke/nidecker-thesmoke-2425-base.png
,,,,,,162|Black,SN-BRD-Nidecker-thesmoke-162-Black-2425,629.95,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,90.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.9,26.2,29.9,1.0,"wide(+25,5cm)",31.2,126.0,8.5,20.0,51.0,63.0,,,nidecker/the smoke/nidecker-thesmoke-top.png,nidecker/the smoke/nidecker-thesmoke-2425-base.png
Cadet,unitedshapes-snowboard-cadet,,united shapes/cadet/unitedshapes-cadet-2425-top-base.png|united shapes/cadet/unitedshapes-cadet-2425-detail1.png|united shapes/cadet/unitedshapes-cadet-2425-detail2.png|united shapes/cadet/unitedshapes-cadet-2425-detail3.png|united shapes/cadet/unitedshapes-cadet-2425-detail4.png|united shapes/cadet/unitedshapes-cadet-2425-detail5.png|united shapes/cadet/unitedshapes-cadet-2425-profile1.png|united shapes/cadet/unitedshapes-cadet-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:All mountain|Board length(cm):162|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Intermediate|Riderweight-max(kg):95+|boot length-max(cm):31,3|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Warranty(yr):2",length(cm)|color,162|uni,SN-BRD-UnitedShapes-cadet-162-uni-2425,599.0,Standard,999999,True,,,United Shapes,2,7630052224647.0,,,snowboard,All mountain,Camber rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, Poplar, Paulownia, Ash woods",,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,30.6,26.3,30.1,0.5,"wide(+25,5cm)",31.3,117.1,"7,9",21.0,,,3.17,Med-large,united shapes/cadet/unitedshapes-cadet-top.png,united shapes/cadet/unitedshapes-cadet-2425-base.png
,,,,,,158|uni,SN-BRD-UnitedShapes-cadet-158-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,30.3,26.0,29.8,0.5,"wide(+25,5cm)",31.0,115.1,"7,7",21.0,,,3.03,Med-large,united shapes/cadet/unitedshapes-cadet-top.png,united shapes/cadet/unitedshapes-cadet-2425-base.png
,,,,,,154|uni,SN-BRD-UnitedShapes-cadet-154-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,30.0,25.7,29.5,0.5,"wide(+25,5cm)",30.7,113.1,"7,4",2.0,,,2.83,Med-large,united shapes/cadet/unitedshapes-cadet-top.png,united shapes/cadet/unitedshapes-cadet-2425-base.png
,,,,,,150|uni,SN-BRD-UnitedShapes-cadet-150-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,29.7,25.4,29.2,0.5,standard,30.4,111.0,"7,1",2.0,,,2.74,Sm-med,united shapes/cadet/unitedshapes-cadet-top.png,united shapes/cadet/unitedshapes-cadet-2425-base.png
,,,,,,146|uni,SN-BRD-UnitedShapes-cadet-146-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Traditionele camber met een early rise neus voor veelzijdige prestaties,</li>
        <li><strong>Core omschrijving:</strong> Classic Core van Poplar en Paulownia hout, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Ash stringers voor verbeterde stabiliteit en schokabsorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor stabiele lange bochten en responsieve korte draaiprestaties,</li>
    </ul>
    <p>De <strong>United Shapes Cadet 146</strong> biedt een uitgebalanceerde mix van freeride-stabiliteit en freestyle-speelsheid, ideaal voor intermediate en expert rijders,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Cadet 146</strong> combineert tijdloos design met moderne prestaties, perfect voor rijders die stabiliteit en speelsheid willen op elk terrein,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,29.4,25.1,28.9,0.5,standard,30.1,109.0,"6,8",2.0,,,2.64,Sm-med,united shapes/cadet/unitedshapes-cadet-top.png,united shapes/cadet/unitedshapes-cadet-2425-base.png
Cadet LTD,unitedshapes-snowboard-cadetltd,,united shapes/cadet ltd/unitedshapes-cadetltd-2425-top-base.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-detail1.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-detail2.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-detail3.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-detail4.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-detail5.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-profile1.png|united shapes/cadet ltd/unitedshapes-cadetltd-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:All mountain|Board length(cm):162|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Intermediate|Riderweight-max(kg):95+|boot length-max(cm):31,3|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Warranty(yr):2",length(cm)|color,162|uni,SN-BRD-UnitedShapes-cadetltd-162-uni-2425,599.0,Standard,999999,True,,,United Shapes,2,7630694105786.0,,,snowboard,All mountain,Camber rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, Poplar, Paulownia, Ash woods",,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999998,All Mountain,True,,,90.0,Resort,True,,,80.0,30.6,26.3,30.1,0.5,"wide(+25,5cm)",31.3,117.1,"7,9",21.0,,,,Med-large,united shapes/cadet ltd/unitedshapes-cadetltd-top.png,united shapes/cadet ltd/unitedshapes-cadetltd-2425-base.png
,,,,,,158|uni,SN-BRD-UnitedShapes-cadetltd-158-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999998,All Mountain,True,,,90.0,Resort,True,,,80.0,30.3,26.0,29.8,0.5,"wide(+25,5cm)",31.0,115.1,"7,7",21.0,,,,Med-large,united shapes/cadet ltd/unitedshapes-cadetltd-top.png,united shapes/cadet ltd/unitedshapes-cadetltd-2425-base.png
,,,,,,154|uni,SN-BRD-UnitedShapes-cadetltd-154-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,69.9999999999999,All Mountain,True,,,90.0,Resort,True,,,80.0,30.0,25.7,29.5,0.5,"wide(+25,5cm)",30.7,113.1,"7,4",2.0,,,,Med-large,united shapes/cadet ltd/unitedshapes-cadetltd-top.png,united shapes/cadet ltd/unitedshapes-cadetltd-2425-base.png
Deep Reach,unitedshapes-snowboard-deepreach,,united shapes/deep reach/unitedshapes-deepreach-2425-top-base.png|united shapes/deep reach/unitedshapes-deepreach-2425-detail1.png|united shapes/deep reach/unitedshapes-deepreach-2425-detail2.png|united shapes/deep reach/unitedshapes-deepreach-2425-detail3.png|united shapes/deep reach/unitedshapes-deepreach-2425-detail4.png|united shapes/deep reach/unitedshapes-deepreach-2425-detail5.png|united shapes/deep reach/unitedshapes-deepreach-2425-profile1.png|united shapes/deep reach/unitedshapes-deepreach-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:Powder|Board length(cm):162|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Intermediate|Riderweight-max(kg):95+|boot length-max(cm):32,2|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Warranty(yr):2",length(cm)|color,162|uni,SN-BRD-UnitedShapes-deepreach-162-uni-2425,599.0,Standard,999999,True,,,United Shapes,2,7630052225415.0,,,snowboard,Powder,Camber rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, lightweight  Poplar and Paulownia wood with carbon layers",,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,32.2,27.2,30.2,2.000000000000004,"wide(+25,5cm)",32.2,119.7,"8,6",28.0,,,3.23,Med-large,united shapes/deep reach/unitedshapes-deepreach-top.png,united shapes/deep reach/unitedshapes-deepreach-2425-base.png
,,,,,,159|uni,SN-BRD-UnitedShapes-deepreach-159-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,31.9,26.9,29.9,2.0,"wide(+25,5cm)",31.9,117.9,"8,3",28.0,,,3.16,Med-large,united shapes/deep reach/unitedshapes-deepreach-top.png,united shapes/deep reach/unitedshapes-deepreach-2425-base.png
,,,,,,156|uni,SN-BRD-UnitedShapes-deepreach-156-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,31.6,26.6,29.6,2.0,"wide(+25,5cm)",31.6,116.1,8,28.0,,,3.0,Med-large,united shapes/deep reach/unitedshapes-deepreach-top.png,united shapes/deep reach/unitedshapes-deepreach-2425-base.png
,,,,,,153|uni,SN-BRD-UnitedShapes-deepreach-153-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,31.3,26.3,29.3,2.0,"wide(+25,5cm)",31.3,114.3,"7,8",27.0,,,2.89,Med-large,united shapes/deep reach/unitedshapes-deepreach-top.png,united shapes/deep reach/unitedshapes-deepreach-2425-base.png
,,,,,,149|uni,SN-BRD-UnitedShapes-deepreach-149-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,31.0,26.0,29.0,2.0,"wide(+25,5cm)",31.0,111.6,"7,5",27.0,,,2.81,Med-large,united shapes/deep reach/unitedshapes-deepreach-top.png,united shapes/deep reach/unitedshapes-deepreach-2425-base.png
Experiment 01,unitedshapes-snowboard-experiment01,,united shapes/experiment 01/unitedshapes-experiment01-2425-top-base.png|united shapes/experiment 01/unitedshapes-experiment01-2425-detail1.png|united shapes/experiment 01/unitedshapes-experiment01-2425-detail2.png|united shapes/experiment 01/unitedshapes-experiment01-2425-detail3.png|united shapes/experiment 01/unitedshapes-experiment01-2425-detail4.png|united shapes/experiment 01/unitedshapes-experiment01-2425-detail5.png|united shapes/experiment 01/unitedshapes-experiment01-2425-profile1.png|united shapes/experiment 01/unitedshapes-experiment01-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:Powder|Board length(cm):155|Boardwidth:ultra wide(+27,5cm)|Board profile:directional|Camber profile: Rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Expert|Riderweight-max(kg):95+|boot length-max(cm):34,5|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Featured:home carrousel|Warranty(yr):2",length(cm)|color,155|uni,SN-BRD-UnitedShapes-experiment01-155-uni-2425,649.0,Standard,999999,True,,,United Shapes,2,7630052225477.0,,,snowboard,Powder,Rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, lightweight  Poplar and carbon stringers",,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,80.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,34.2,29.5,31.6,2.6000000000000014,"ultra wide(+27,5cm)",34.5,108.0,"8,7",1.0,,,3.3,Med-large,united shapes/experiment 01/unitedshapes-experiment01-top.png,united shapes/experiment 01/unitedshapes-experiment01-2425-base.png
,,,,,,148|uni,SN-BRD-UnitedShapes-experiment01-148-uni-2425,649.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,80.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,90.0,Resort,True,,,30.0,33.4,28.7,30.8,2.599999999999998,"ultra wide(+27,5cm)",33.7,104.0,"8,1",1.0,,,2.95,Med-large,united shapes/experiment 01/unitedshapes-experiment01-top.png,united shapes/experiment 01/unitedshapes-experiment01-2425-base.png
Horizon,unitedshapes-snowboard-horizon,"
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 159</strong> biedt een ideale balans tussen freestyle-speelsheid en all-mountain precisie, perfect voor intermediate rijders die prestaties en duurzaamheid willen,</p>
</div>",united shapes/horizon/unitedshapes-horizon-2425-top-base.png|united shapes/horizon/unitedshapes-horizon-2425-detail1.png|united shapes/horizon/unitedshapes-horizon-2425-detail2.png|united shapes/horizon/unitedshapes-horizon-2425-detail3.png|united shapes/horizon/unitedshapes-horizon-2425-detail4.png|united shapes/horizon/unitedshapes-horizon-2425-detail5.png|united shapes/horizon/unitedshapes-horizon-2425-profile1.png|united shapes/horizon/unitedshapes-horizon-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:All mountain|Board length(cm):159|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Intermediate|Riderweight-max(kg):95+|boot length-max(cm):30,9|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Warranty(yr):2",length(cm)|color,159|uni,SN-BRD-UnitedShapes-horizon-159-uni-2425,549.0,Standard,999999,True,,,United Shapes,2,7630052224760.0,,,snowboard,All mountain,Camber rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, Poplar, Paulownia, Ash woods",,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Camber met early rise in tip en tail, voor veelzijdige prestaties,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Ash stringers voor stabiliteit en schokabsorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor stabiele lange bochten en responsieve korte draaiprestaties,</li>
    </ul>
    <p>De <strong>United Shapes Horizon 159</strong> biedt veelzijdige all-mountain en freestyle mogelijkheden voor rijders die duurzaamheid en prestaties waarderen,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 159</strong> biedt een ideale balans tussen freestyle-speelsheid en all-mountain precisie, perfect voor intermediate rijders die prestaties en duurzaamheid willen,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,70.0,All Mountain,True,,,80.0,Resort,True,,,90.0,30.2,25.9,29.8,0.3999999999999986,"wide(+25,5cm)",30.9,116.0,"7,8",0.0,,,3.03,Med-large,united shapes/horizon/unitedshapes-horizon-top.png,united shapes/horizon/unitedshapes-horizon-2425-base.png
